노란색 티셔츠 M사이즈 주문해줘	1
반가워요	0
로즈교수에 의하면 무엇의 뇌가 인관의 뇌와는 많이 다르다고 하였는가?	2
스테고사우루스 골판의 성장과 기능이 출판된 해는?	2
헬로~	0
파란색 와이셔츠 L사이즈 주문해줘	1
반가워	0
파란색 와이셔츠 S사이즈 주문해줘	1
파란색 와이셔츠 L사이즈 주문해줘	1
성질과 반응성에서 꽤 큰 차이를 보이는 것은?	2
슈도 야마우치 일족은 어느 가문에 종속하여 에도시대까지 이어졌는가?	2
테런스 롱의 어머니가 교도관으로 일하던 곳은 어디인가?	2
하이	0
만주국의 실세는 누구였는가?	2
오랜만이야	0
오랜만이야	0
브라운 점퍼 작은사이즈 주문해줘	1
헬로~	0
안녕?	0
늑대가 유기견의 개체수를 제한하는 역할을 하는 곳은 어디인가?	2
저기요	0
빨간색 치마 44사이즈 주문해줘	1
아크로칸토사우루스는 무슨 과에 속하는가?	2
잘 지냈니?	0
뭐하세요?	0
산인 본선이 뚫리기 전까지 연락선의 소요 시간을 포함하여 교토와 이즈모이마이치를 오가는데에 걸렸던 시간은?	2
파란색 와이셔츠 S사이즈 주문해줘	1
안녕하세요	0
잘 지냈니?	0
노란색 티셔츠 M사이즈 주문해줘	1
파란색 와이셔츠 S사이즈 주문해줘	1
오랜만이야	0
오랜만이야	0
조선총독부가 설치된 조약은?	2
스토리보드의 작성 및 수정은 최대 얼마나 걸리나?	2
반갑습니다.	0
고려대학교 학도호국단이 폐지된 년도는? 	2
뭐하세요?	0
론도는 자신의 돌파력을 이용해 어떤 방식으로 득점을 내고 있나?	2
이승만대통령의 하야가 국회에서 만장일치로 결의 된 시간은?	2
반갑습니다.	0
신 정부군의 병력은 몇명인가?	2
브라운 잠바 중간사이즈 주문해줘	1
잘 지냈니?	0
브라운 점퍼 작은사이즈 주문해줘	1
프랑스의 포로로 잡힌 형제의 이름은?	2
학대받는 노동자들의 반역이 증대하면 부르주아 계급은 무엇을 만들어 내는가?	2
몬팔코네는 몇년도까지 베네치아의 고립 영토가 되었는가?	2
나의 투쟁은 누구의 책인가?	2
타블로의 음반의 제목은?	2
오랜만이야	0
뭐하세요?	0
빨간색 치마 66사이즈 주문해줘	1
안녕?	0
반갑습니다.	0
오랜만	0
하이	0
에른스트 봄 레이스가 암살된 도시는?	2
음악을 시각매체로 기록한 것을 이르는 말은?	2
케플러는 비투스 뮐러의 밑에서 무엇을 공부하였나?	2
브라운 잠바 중간사이즈 주문해줘	1
파란색 와이셔츠 M사이즈 주문해줘	1
신성 동맹의 함대는 몇 척의 갤리어스로 구성되어 있는가?	2
노란색 티셔츠 S사이즈 주문해줘	1
애리조나 주에 있는 미국에서 가장 규모가 큰 국립공원의 이름은?	2
안녕하세요	0
잠시 시간 괜찮아?	0
반갑습니다.	0
뭐하세요?	0
오버워치에서 플레이어 혼자 혹은 같은 그룹의 친구와 함께 무작위로 선택된 다른 상대하고 경기를 하는 것은?	2
헬로~	0
오랜만	0
빨간색 치마 55사이즈 주문해줘	1
뭐하세요?	0
노란색 티셔츠 M사이즈 주문해줘	1
체육학 수업에서 가장 기본이 되는 것은?	2
물어볼께 있는데...	0
뭐하세요?	0
물어볼께 있는데...	0
건륭제의 끊임없는 구애를 받았으나 동침을 거부하고 절개를 지켰으며 죽은 뒤 몸에서 향기가 나왔다는 전설을 가진 인물은 누구인가?	2
검은색 바지 30사이즈 주문해줘	1
오랜만이야	0
하이	0
그의 꿈은 이 세계를 무엇으로 만드는 것인가?	2
현대 아랍어에서 주어의 위치는 어디인가?	2
브라운 잠바 중간사이즈 주문해줘	1
브라운 점퍼 작은사이즈 주문해줘	1
김규식의 성격이 약간 편협하다고 평한 사람은?	2
미국의 정치 문화에서 중도 좌파 또는 자유주의 성향으로 평가받는 당은?	2
풍도지역 해안선의 총 길이는?	2
노란색 티셔츠 S사이즈 주문해줘	1
반가워	0
파란색 와이셔츠 S사이즈 주문해줘	1
빨간색 치마 66사이즈 주문해줘	1
안철수가 만든 세계최초 바이러스 백신 프로그램은 무엇인가?	2
첫 부분의 주요주제를 암시하는 주제는?	2
주인공 일행이 주운 서류 가방의 주인은?	2
노란색 티셔츠 S사이즈 주문해줘	1
해달에 대해 최초의 과학적 서술을 한 사람은?	2
노란색 티셔츠 L사이즈 주문해줘	1
이명박 정부가 출범한 시기는?	2
하이	0
파란색 와이셔츠 S사이즈 주문해줘	1
빨간색 치마 44사이즈 주문해줘	1
네버윈터 나이츠의 오리지널 캠페인은 짧은 서장과 몇 개의 장으로 구성되어있나?	2
세월호 사고의 수색업체로 선정된 곳은?	2
브라운 점퍼 작은사이즈 주문해줘	1
폭발물을 감싼 담배갑 은박지의 출처는?	2
검은색 바지 31사이즈 주문해줘	1
하이루	0
론도는 자신의 돌파력을 이용해 어떤 방식으로 득점을 내고 있나?	2
하이루	0
경술 신군 봉기의 주동자는 누구였는가?	2
멀티플레이어 온라인 배틀 아레나 게임은 플레이어가 성공적인 승리를 얻기 위해서 다른 플레이어들과 어떻게 해야 하는가?	2
목탁수구리의 천적은?	2
잘 지냈니?	0
조선총독부가 설치된 조약은?	2
노란색 티셔츠 S사이즈 주문해줘	1
서해상의 사격 훈련이 시작된 시기는?	2
오랜만	0
검은색 바지 30사이즈 주문해줘	1
북한이 NLL에 대해 분쟁지역화 하려 애쓰기 시작한 시기는 언제부터인가?	2
파란색 와이셔츠 S사이즈 주문해줘	1
안녕?	0
오랜만	0
영국 국교회와 갈등을 빚어 미국의 플리머스로 이주한 이들은?	2
저기요	0
오랜만	0
만주국의 실세는 누구였는가?	2
빨간색 치마 44사이즈 주문해줘	1
반갑습니다.	0
물어볼께 있는데...	0
파란색 와이셔츠 S사이즈 주문해줘	1
안중근의 어렸을 적 이름은 무엇인가요?	2
브루클린 로빈스이 월드 시리즈에서 만난 팀은?	2
파란색 와이셔츠 S사이즈 주문해줘	1
빅토리아 여왕에게 비스마르크의 정치적인 수가 결국 그의 퇴진을 가져오는 능력이 되어버렸다고 말한 인물은?	2
안녕?	0
대한민국에서 합법적으로 취업자드를 받고 입국한 이들을 지칭하는 말은?	2
신해혁명의 중심은 누구였는가?	2
가가의 데뷔 음반은 몇 년도에 발매되었는가?	2
파란색 와이셔츠 L사이즈 주문해줘	1
노란색 티셔츠 L사이즈 주문해줘	1
늑대에게 주요 위협이 되지 않지만 캐나다에서 두 마리의 새끼를 죽인 기록이 있는 것은 무엇인가?	2
하이	0
장이머우의 직업은?	2
하이루	0
오랜만	0
오랜만이야	0
목탁수구리는 대개 시간을 보내는 곳은?	2
한일 병합 조약으로 일제에게 국권이 피탈당한 해는?	2
빨간색 치마 44사이즈 주문해줘	1
그의 노동자 권리 청원은 어디에 간략하게 보도되었는가?	2
브라운 잠바 중간사이즈 주문해줘	1
시티즈 스카이라인의 난이도가 매우 쉽다며 돈 문제를 거의 겪지 않았다고 밝힌 리뷰어의 소속 매체는?	2
검은색 바지 30사이즈 주문해줘	1
헬로~	0
빨간색 치마 66사이즈 주문해줘	1
빨간색 치마 55사이즈 주문해줘	1
빨간색 치마 55사이즈 주문해줘	1
오랜만	0
브라운 잠바 중간사이즈 주문해줘	1
도쿄대학에서 출판한 일본 육해군 종합사전에 소개된 박정희의 이름은?	2
김고은은 범죄 스릴러 영화 몬스터에서 어떤 역할을 맡았나?	2
이다는 세로길이가 가로 길이의 몇배 인가?	2
반갑습니다.	0
예전의 동료들과 함께 놀이 감각으로 만든 프로젝트 음반 이름은?	2
가습기 살균제가 공산품으로 분류되어서 적용 받은 안전기준 관련한 법률은?	2
셀타 비고가 세군다 디비전 준우승을 차지한 해는?	2
이승만이 망명정부를 일본에 수립하는 방안을 주한 미국 대사에게 문의한 것은 언제인가?	2
브라운 점퍼 작은사이즈 주문해줘	1
파란색 와이셔츠 M사이즈 주문해줘	1
노란색 티셔츠 M사이즈 주문해줘	1
검은색 바지 32사이즈 주문해줘	1
반갑습니다.	0
거대한 틈새빛살이라고 표현되는 헤이우드의 깨달음은 어느 파업이 계기가 된 것인가?	2
구미시에 버스 노선 개편 전의 노선의 수는?	2
에트루리아의 독창적인 흑색 도자기의 이름은?	2
하이	0
하이	0
장효조가 사망한 년도는?	2
오랜만이야	0
커닐링구스를 받는 여성은 파트너의 혀가 클리토리스를 잘 자극할 수 있도록 손가락을 사용하면 직접 무엇을 분리할 수 있습니까?	2
브라운 잠바 중간사이즈 주문해줘	1
고장난 스마트폰을 수리한 것이나 새로운 것으로 교환해주는 애플의 정책은?	2
칠레군이 미국의 지원을 받아 쿠데타를 일으킨 해는?	2
검은색 바지 31사이즈 주문해줘	1
파란색 와이셔츠 S사이즈 주문해줘	1
남성중심적 대학 문화를 여성주의적으로 재구성하시 위해 활동하는 곳은?	2
브라운 점퍼 작은사이즈 주문해줘	1
브라운 점퍼 작은사이즈 주문해줘	1
이토 히로부미가 열차 내로 옮길 때까지 살아있었다는 증언을 한 사람은?	2
브라운 점퍼 작은사이즈 주문해줘	1
물어볼께 있는데...	0
아이폰 출시와 관련해 SK텔레콤과 협상 의견을 좁히지 못한 기업은 어디인가?	2
검은색 바지 32사이즈 주문해줘	1
빨간색 치마 66사이즈 주문해줘	1
오랜만이야	0
타우별을 둘러싼 먼지 원반은 스펙트럼의 원적외선 부분에서 발산되는 무엇을 통하여 알아낼 수 있는가?	2
잘 지냈니?	0
안녕하세요	0
물어볼께 있는데...	0
김대중이 웅변학원을 운영하며 만나게 되었던 정치적 동지는?	2
본전치기에서는 무엇을 최우선으로 생각하는가?	2
반가워	0
소지장이 제거되는 단계는?	2
브라운 잠바 중간사이즈 주문해줘	1
불교 융합책으로 이질집단을 융화적이고 보편적으로 통합할 수 있는 원리를 추구하고 있는 사상은 무엇인가?	2
검은색 바지 31사이즈 주문해줘	1
잘 지냈니?	0
하이루	0
잠시 시간 괜찮아?	0
창극 연기자들의 연기 방법은 판소리에 있는 무엇을 사용하여 연기면에 사용하였는가?	2
미국 정규 앨범에 대해 인터뷰를 가진 미국의 언론 틴보그가 원더걸스를 소개한 말은?	2
파란색 와이셔츠 M사이즈 주문해줘	1
파란색 와이셔츠 L사이즈 주문해줘	1
파란색 와이셔츠 L사이즈 주문해줘	1
파란색 와이셔츠 S사이즈 주문해줘	1
뭐하세요?	0
안녕?	0
탈북자 임희연이 김정은 정권에 관해 인터뷰한 매체는? 	2
하이루	0
원더걸스가 한식 홍보곡으로 발표한 곡의 제목은 무엇인가?	2
람보르기니 무르시엘라고의 초반 코너링은 어떤 장치로 해결이 됩니까?	2
오랜만	0
스티븐슨과 존 토머스는 어디에서 밀수하여 빼돌린 금을 갖고 있다고 했나요?	2
파란색 와이셔츠 L사이즈 주문해줘	1
오랜만	0
교원교육종합대학교 명칭이 한국교원대학교로 바뀐 날짜는?	2
브라운 잠바 중간사이즈 주문해줘	1
빨간색 치마 55사이즈 주문해줘	1
파란색 와이셔츠 M사이즈 주문해줘	1
역대 올림픽 중에 최저점을 기록한 두 올림픽 대회가 열린 시기는?	2
경우회가 사업권을 갖고 이상달의 자본으로 건설된 골프장의 이름은?	2
흑사병의 원인균은 무엇인가?	2
빨간색 치마 44사이즈 주문해줘	1
가가가 작곡을 하며 같이 생각하는 것은?	2
국민의당에 통합을 제안한 더불어민주당의 비대위원장은? 	2
여공들은 시집가고 애낳고 살면서도 무엇을 사들고 이소선을 찾아왔는가?	2
하이	0
신정환 사건에 대한 누리꾼들의 반응을 트위터에서 비판한 만화가는?	2
물어볼께 있는데...	0
여덟번째 기우제를 시행하라는 명령이 내려진 날짜는?	2
빨간색 치마 55사이즈 주문해줘	1
빨간색 치마 66사이즈 주문해줘	1
언변이 늘 정확하고 명료하다는 평가를 받은 김대중이 서울에서 운영하였던 학원은?	2
율곡이 성학집요에서 인재 등용에 대해 길게 논한 편으로 훌륭한 임금에 대해 이야기하는 편은?	2
반가워	0
흑인들의 권리가 향상되었던 시기는?	2
잘 지냈니?	0
검은색 바지 30사이즈 주문해줘	1
오랜만이야	0
SM 엔터테인먼트가 소녀시대의 The Boys 앨범 작품의 컨셉은 무엇이라고 밝혔나?	2
노란색 티셔츠 S사이즈 주문해줘	1
인구의 도심 집중을 완하시키는데 도움을 준 것은 어떤 것인가?	2
밝은 평원은 어디서 발견되나?	2
하르툼 정권이 남부의 반군과 치른 두 번의 내전에서 사망자 수는 최소 몇 명인가?	2
신재영은 병역을 어디에서 수행하였는가?	2
대학교 장학금을 받기 위해 한 스포츠는?	2
브라운 점퍼 작은사이즈 주문해줘	1
빨간색 치마 66사이즈 주문해줘	1
반가워요	0
어떤 나라가 세워지면서 영어가 브리튼 섬 전역에서 일반적으로 사용되는 언어로 자리매김하였는가?	2
잠시 시간 괜찮아?	0
오랜만	0
경성광산전문학교가 설립된 해는?	2
반가워요	0
Can We Go Back은 첫주 오리온 챠트 몇위를 기록하였나?	2
오랜만이야	0
반가워	0
대한민국이 젠더폭력 방지와 피해자 보호를 위한 특별법을 시행한 년대는?	2
조선총독부 통감부의 설치년도는?	2
브라운 잠바 중간사이즈 주문해줘	1
헬로~	0
신비한 동물 사전은 총 몇부작으로 이루어 지는가?	2
메타크리틱에서 몇 점의 평균 점수를 기록했는가?	2
잠시 시간 괜찮아?	0
검은색 바지 31사이즈 주문해줘	1
다마소가 유년 시절 당시 서로마 제국의 황제는?	2
문정인은 어느 초등학교를 졸업했나요?	2
페더러의 그랜드 슬램 기록은 몇번째에 멈추었는가?	2
잠시 시간 괜찮아?	0
안녕?	0
검은색 바지 30사이즈 주문해줘	1
검은색 바지 32사이즈 주문해줘	1
쿼드랭글에 괴테 분지와 무엇이 있습니까?	2
마르쿠스 안토니우스의 남동생의 이름은?	2
노란색 티셔츠 S사이즈 주문해줘	1
노란색 티셔츠 M사이즈 주문해줘	1
멀티플레이어 온라인 배틀 아레나 게임은 플레이어가 성공적인 승리를 얻기 위해서 다른 플레이어들과 어떻게 해야 하는가?	2
안녕?	0
브라운 잠바 중간사이즈 주문해줘	1
오랜만이야	0
언론에서 말하는 전략가가 꼽는 최고의 전략무기는 무엇인가?	2
등껍질에서 독이 분비되는 동물로 오스트레일리아까치가 공중에서 배를 찢어먹는 것은?	2
안녕하세요	0
블레들리 마틴 볼티모어는 광주에 얼마나 머물렀나요?	2
이휘소가 서울대학교 공과대학 한 학기 수업에서 큰 흥미를 보인 학문은?	2
경술 신군 봉기의 주동자는 누구였는가?	2
헤카 중에 타인에게 행하면 자신까지 해로워지는 것은 무엇인가?	2
유로파가 목성의 자기장이 살짝 변형된 형태인 자기 모멘트를 가지고 있음을 발견한 탐사선은?	2
하이루	0
하이루	0
오랜만이야	0
체육학 수업에서 가장 기본이 되는 것은?	2
빨간색 치마 55사이즈 주문해줘	1
닉 아덴하트가 진학하기로 마음 먹은 대학교는?	2
오랜만	0
케플러가 후원자를 모두 잃은 이유는?	2
검은색 바지 32사이즈 주문해줘	1
안녕?	0
대한민국 최초의 시민구단은?	2
시타니카이단을 쓴 작가는?	2
노란색 티셔츠 M사이즈 주문해줘	1
잠시 시간 괜찮아?	0
물어볼께 있는데...	0
검은색 바지 31사이즈 주문해줘	1
빌리아빠의 직업은 무엇인가요?	2
저기요	0
잘 지냈니?	0
조성민으로부터 폭행을 당한 피해자는?	2
오랜만	0
반가워	0
나쁜 남자는 언제 개봉하였나? 	2
아사미 유마가 속이 불편하여 복용했던 약의 종류는?	2
열한 번째 밤에 로베르트가 수학 귀신에게 배운 것은?	2
파란색 와이셔츠 M사이즈 주문해줘	1
저기요	0
빨간색 치마 66사이즈 주문해줘	1
태조가 신덕왕후의 명복을 빌기 위해 세운 것은?	2
토마즈 바브르제키가 퇴각하면서 바르샤바를 얻은 러시아군의 사령관은?	2
신경세포의 세포막을 관통하는 막전이 단백질을 무엇이라고 하는가?	2
검은색 바지 31사이즈 주문해줘	1
근원 섬유와 근원 섬유 사이를 채우는 원형질을 가리키는 말은?	2
잘 지냈니?	0
경순왕의 다른 이름은?	2
빨간색 치마 66사이즈 주문해줘	1
노란색 티셔츠 L사이즈 주문해줘	1
현재 존재하는 가장 오래된 문자는?	2
안녕하세요	0
검은색 바지 30사이즈 주문해줘	1
아일랜드 민족주의자들은 쿠 훌린을 뭐라고 해석하는가?	2
게릭은 가석방 관련 업무를 무구에게 봉사할 좋은 기회라고 생각했는가?	2
스페인 왕위 계승 전쟁을 통해 영국이 스페인과 통합시키려고 하는 나라는?	2
검은색 바지 30사이즈 주문해줘	1
실험당한 아이들을 고통에서 해방시키기 위해 아이들을 죽인 엄마의 이름은 무엇인가?	2
디스워오브마인에서 음식을 구걸하는 중립 민간인 노숙자 NPC의 직업은 무엇으로 추정되나?	2
두번째 시즌의 첫 번째 에피소드를 명작이라고 평가한 IGN의 작가는 누구인가?	2
잠시 시간 괜찮아?	0
데이브 가안과 첫 번째로 결혼한 사람의 이름은?	2
헬로~	0
검은색 바지 32사이즈 주문해줘	1
마오쩌둥이 국가주석직에서 물러난 해는?	2
밥딜런의 가장 유명한 작품들은 언제 창조되었나?	2
안녕하세요	0
이번 시즌의 마지막 에피소드의 제목은 무엇인가?	2
별주부가 토끼의 간을 구하기 위해 찾은 곳은?	2
파란색 와이셔츠 S사이즈 주문해줘	1
브라운 점퍼 작은사이즈 주문해줘	1
오스트레일리아에서는 이 개구리를 무엇이라 부르는가?	2
가브리엘레 단눈치오의 요리오의 처녀는 어떤 종교를 배경으로 하는가?	2
의열단에 입단한 김상윤의 고향친구이자 동화학교에서 함께 수학한 친구는?	2
안녕하세요	0
노란색 티셔츠 M사이즈 주문해줘	1
빨간색 치마 44사이즈 주문해줘	1
잘 지냈니?	0
이미 다양하게 변화하는 공간적인 입체는 무엇인가?	2
디스워오브마인에서 음식을 구걸하는 중립 민간인 노숙자 NPC의 직업은 무엇으로 추정되나?	2
파란색 와이셔츠 L사이즈 주문해줘	1
뭐하세요?	0
비밀의 문 출연 당시 남자 주인공과의 나이 차이로 하차한 김유정을 대신한 배우는?	2
브라운 점퍼 작은사이즈 주문해줘	1
답을 쓸 때 격률이 엄격히 규정된 무엇으로 하여야 했는가?	2
스웨덴군 중앙 보병대 전열의 지휘관은?	2
정안대군의 이름은?	2
안녕하세요	0
오랜만이야	0
카타르가 테러 지원 혐의를 받는 이유가 관영통신 QNA의 해킹 사건에서 비롯되었다고 보도한 방송국은?	2
노란색 티셔츠 S사이즈 주문해줘	1
브라운 잠바 중간사이즈 주문해줘	1
헬로~	0
노란색 티셔츠 M사이즈 주문해줘	1
존 볼리의 아내 이름은?	2
봉건 귀족들은 자신들의 지위를 동인도 회사의 어떤 정책으로 인해 잃게되었는가?	2
늑대가 야생의 먹이가 떨어질 때 일반적으로 의존하는 것은?	2
파란색 와이셔츠 S사이즈 주문해줘	1
파란색 와이셔츠 L사이즈 주문해줘	1
반가워요	0
잠시 시간 괜찮아?	0
한일협정문서가 공개된 연도는?	2
강희제의 후계자로 지목된 인물은?	2
아우구스투스가 죽은 후에 로마제국에서는 그를 어떤 위치로 바라보았는가?	2
안녕하세요	0
군사혁명위원회의 초대 위원장은?	2
노란색 티셔츠 M사이즈 주문해줘	1
빨간색 치마 66사이즈 주문해줘	1
소련 해체에 앞서 조지아가 독립을 선언한 것은 언제인가?	2
안녕?	0
빨간색 치마 66사이즈 주문해줘	1
노란색 티셔츠 L사이즈 주문해줘	1
레닌이 반혁명적이라는 이유로 이상적인 권력이 아니라고 비판한 정부는?	2
반갑습니다.	0
잠시 시간 괜찮아?	0
하이	0
검은색 바지 30사이즈 주문해줘	1
문정인의 본관은 어디인가?	2
이집트 창조신화에 나오는 언덕을 상징하는 건축물은?	2
검은색 바지 32사이즈 주문해줘	1
오랜만이야	0
하이	0
빨간색 치마 66사이즈 주문해줘	1
노란색 티셔츠 L사이즈 주문해줘	1
빨간색 치마 44사이즈 주문해줘	1
반가워	0
잠시 시간 괜찮아?	0
브라운 잠바 중간사이즈 주문해줘	1
노란색 티셔츠 L사이즈 주문해줘	1
오랜만	0
노란색 티셔츠 S사이즈 주문해줘	1
반가워	0
파란색 와이셔츠 S사이즈 주문해줘	1
파란색 와이셔츠 L사이즈 주문해줘	1
파란색 와이셔츠 M사이즈 주문해줘	1
반가워요	0
파란색 와이셔츠 M사이즈 주문해줘	1
잠시 시간 괜찮아?	0
안녕하세요	0
노란색 티셔츠 L사이즈 주문해줘	1
브라운 잠바 중간사이즈 주문해줘	1
저기요	0
삼엽충의 눈의 렌즈는 무엇으로 만들어져 있는가?	2
깃털을 부풀리는 행동은 보통 언제 나타내나?	2
하이루	0
오랜만이야	0
파란색 와이셔츠 L사이즈 주문해줘	1
검은색 바지 30사이즈 주문해줘	1
빨간색 치마 44사이즈 주문해줘	1
브라운 점퍼 작은사이즈 주문해줘	1
브라운 점퍼 작은사이즈 주문해줘	1
이토 히로부미가 열차 내로 옮길 때까지 살아있었다는 증언을 한 사람은?	2
하이	0
그라디스카 백국이 고리치아 그라디스카로 재통합된 연도는?	2
반갑습니다.	0
파란색 와이셔츠 L사이즈 주문해줘	1
오스트레일리아까치는 보통의 경우 어디에 새집을 짓나?	2
페트리는 독일 국경경비대가 불법적인 월경을 막기 위해 무엇을 사용해야 한다고 주장하였는가?	2
하이루	0
빨간색 치마 44사이즈 주문해줘	1
하이루	0
롱이 주심에게 항의하다 퇴장당하며 몇 경기 출장정지 처분을 받았는가?	2
브라운 점퍼 작은사이즈 주문해줘	1
최진실의 소속사는?	2
박근혜가 한나라당 비상대책위원장을 역임한 해는?	2
잘 지냈니?	0
우르소는 튀코와의 싸움에서 케플러를 무엇으로 삼으려 했는가?	2
의화단이 청 정부에게 이용되고 매도되게 했던 그들의 사상은? 	2
하이	0
안녕?	0
파란색 와이셔츠 L사이즈 주문해줘	1
이집트 창조신화에 나오는 언덕을 상징하는 건축물은?	2
노란색 티셔츠 L사이즈 주문해줘	1
연방 고위 공무원을 탄핵하고자 할 때 탄핵재판을 열 수 있는 권한을 가진 원은?	2
이이가 처음으로 직접 퇴계를 방문했을 때 나이는?	2
하이	0
빨간색 치마 66사이즈 주문해줘	1
지소태후의 섭정은 언제까지인가?	2
스포일러 자동 전개 시스템에서 나올 수 없는 음성은 무엇인가?	2
행성과 태양을 연결하는 가상적은 선분이 같은 시간 동안 쓸고 지나가는 면적은 행성과 태양사이거리에 관계없이항상 같은 법칙은?	2
안중근의 어렸을 적 이름은 무엇인가요?	2
브라운 점퍼 작은사이즈 주문해줘	1
파란색 와이셔츠 L사이즈 주문해줘	1
차에 깔린 남자를 병원으로 데려가 목숨을 구한 사람은?	2
반갑습니다.	0
브라운 잠바 중간사이즈 주문해줘	1
직업 아이콘을 캐릭터의 얼굴로 변경하는 문제에 대한 해명을 했던 사이퍼즈의 개발팀원은?	2
수중재호흡기 잠수는 최대 몇시간을 늘리는 잠수방식인가?	2
안녕?	0
반가워요	0
안녕하세요	0
검은색 바지 30사이즈 주문해줘	1
검은색 바지 32사이즈 주문해줘	1
빨간색 치마 44사이즈 주문해줘	1
홍콩의 초대 행정장관의 이름은?	2
검은색 바지 32사이즈 주문해줘	1
미군으로 무모한 돌격을 하거나 총검술따위로 자멸하지 않도록 하는 내용을 처음 채택한 사단은?	2
반가워요	0
지진에 대한 장기적 예측에 따르면 메이지 산리쿠 해역 지진 수준의 쓰나미 지진이 몇년 안에 일어날 수도 있다고 예측하였는가?	2
임백안이 지은 책의 이름은 무엇인가?	2
장영실은 천문기구 제작이 끝난 후에도 어떠한 분야의 전문가로 관료생활을 하였는가?	2
미국이 대한민국  청와대를 도청하다가 발각됐던 것은 언제인가?	2
파란색 와이셔츠 L사이즈 주문해줘	1
포메라니안 품종이 주인과 빨리 형성되는 것은?	2
의학단 운동은 누가 주체가 되어 일어났는가?	2
노란색 티셔츠 S사이즈 주문해줘	1
파란색 와이셔츠 L사이즈 주문해줘	1
빨간색 치마 66사이즈 주문해줘	1
반가워요	0
빨간색 치마 66사이즈 주문해줘	1
검은색 바지 31사이즈 주문해줘	1
장이머우가 촬영담당겸 주연 담당을 한 작품의 이름은?	2
검은색 바지 30사이즈 주문해줘	1
안녕?	0
노란색 티셔츠 M사이즈 주문해줘	1
헬로~	0
일본국유철도가 아마루베 촌 부근에 역을 설치하기로 결정한 년도는?	2
브라운 잠바 중간사이즈 주문해줘	1
차경을 하는 경우 지주에게 수확물을 얼마나 지대를 물었는가?	2
챈들러는 자신이 무엇으로 오해받는것에 마뜩찮아했나요?	2
파란색 와이셔츠 L사이즈 주문해줘	1
동일본대지진에서 단층 파괴가 시작된 진원지는 어디인가?	2
헬로~	0
파란색 와이셔츠 S사이즈 주문해줘	1
빨간색 치마 66사이즈 주문해줘	1
하이루	0
군사혁명위원회의 초대 위원장은?	2
파란색 와이셔츠 S사이즈 주문해줘	1
안녕하세요	0
안녕하세요	0
노란색 티셔츠 M사이즈 주문해줘	1
시티즈 스카이라인의 난이도가 매우 쉽다며 돈 문제를 거의 겪지 않았다고 밝힌 리뷰어의 소속 매체는?	2
안창호는 어떤 사상을 양성시켰다는 비판을 받는가?	2
미국 해안 경비대는 평화시에는 국토안보부 관할이나 전시에는 어느 부처 관할로 바뀌는가?	2
깃털을 부풀리는 행동은 보통 언제 나타내나?	2
한국미술이 시작된 시대는?	2
검은색 바지 30사이즈 주문해줘	1
노란색 티셔츠 M사이즈 주문해줘	1
안녕?	0
노란색 티셔츠 M사이즈 주문해줘	1
저기요	0
학생운동 중에 검거된 학생들이 받은 형량은?	2
미국 상륙선 조지 F.엘리옷호가 화재 피해를 입게 한 일본군 항공기는 상륙작전동안 어디에 배치되어 있었는가?	2
물어볼께 있는데...	0
잘 지냈니?	0
노란색 티셔츠 M사이즈 주문해줘	1
남성중심적 대학 문화를 여성주의적으로 재구성하시 위해 활동하는 곳은?	2
만슈타인의 전쟁회고록은 한국에서 몇년에 출판 되었는가? 	2
하이루	0
서울시장 출마를 포기한 안철수에 대해 개인의 이익보다 사회의 공공적 이익을 위해 가능했다고 발언한 사람은?	2
태양 주기가 지구 대류권에 미친 영향으로 지구에 어떤 변화가 일어나는가?	2
오늘날 진화를 이해하는데 중요한 기반이 된것은?	2
반가워요	0
파란색 와이셔츠 L사이즈 주문해줘	1
빨간색 치마 44사이즈 주문해줘	1
물어볼께 있는데...	0
팔법이 예자로부터 생긴다고 기록한 책은?	2
박신혜를 궁S의 신세령 역으로 캐스팅 한 감독은 누구인가요?	2
노란색 티셔츠 S사이즈 주문해줘	1
반가워요	0
검은색 바지 31사이즈 주문해줘	1
오늘날 진화를 이해하는데 중요한 기반이 된것은?	2
빨간색 치마 55사이즈 주문해줘	1
오랜만	0
빨간색 치마 66사이즈 주문해줘	1
오랜만이야	0
파란색 와이셔츠 L사이즈 주문해줘	1
검은색 바지 31사이즈 주문해줘	1
빅토리아 여왕에게 비스마르크의 정치적인 수가 결국 그의 퇴진을 가져오는 능력이 되어버렸다고 말한 인물은?	2
서강준이 연기자로 정식 데뷔한 작품의 제목은 무엇인가? 	2
반가워	0
물어볼께 있는데...	0
박태환이 태어난 년도는?	2
반가워요	0
파란색 와이셔츠 S사이즈 주문해줘	1
하이루	0
검은색 바지 31사이즈 주문해줘	1
프랑크푸르트 다문화지원센터가 개최하고 있는 문화 퍼레이드는 매년 몇 월에 개최하는가?	2
강민규 교감은 어느 대학을 졸업하였나?	2
오랜만	0
자신의 가신들이나 배신들에게 도요토미 성을 나누어준 사람은 누구인가?	2
시티즈 스카이라인은 무엇을 요구하는 곳에서 사용되는가?	2
오랜만이야	0
윤잉이 두 번째로 폐위된 후 갇힌 곳은?	2
표창원이 경찰대학 교수직을 사퇴한 연도는?	2
오랜만	0
휴지 전위보다 높은 전위 상태를 무엇이라 하는가?	2
노란색 티셔츠 L사이즈 주문해줘	1
